filename,y_true,y_pred,y_pred_prob,best_threshold,Precision,Recall,F1-Score,TN,FP,FN,TP
clear.000.jpg,1,1,0.7720741,0.5944315647502306,1.0,1.0,1.0,0,0,0,1
clear.001.jpg,1,1,0.99999857,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.002.jpg,1,1,0.9999723,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.003.jpg,1,1,0.9999624,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.004.jpg,1,0,0.24249254,0.8999956307818334,0.0,0.0,0.0,0,0,1,0
clear.005.jpg,1,1,0.999989,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.006.jpg,1,1,0.9998455,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.007.jpg,1,1,0.9995395,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.008.jpg,1,1,0.9517982,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.009.jpg,1,1,0.999944,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.010.jpg,1,1,0.9999844,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.011.jpg,1,1,0.98274165,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.012.jpg,1,1,0.929675,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.013.jpg,1,1,0.9999997,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.014.jpg,1,1,0.9945409,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.015.jpg,1,0,0.014293955,0.8999956307818334,0.0,0.0,0.0,0,0,1,0
clear.016.jpg,1,1,0.9999363,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.017.jpg,1,1,0.9999973,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.018.jpg,1,1,0.99996376,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.019.jpg,1,1,0.99992996,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.020.jpg,1,1,0.99986446,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.021.jpg,1,1,0.9999642,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.022.jpg,1,1,0.9999432,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.023.jpg,1,1,0.9992705,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.024.jpg,1,1,0.9999973,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.025.jpg,1,1,0.9980442,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.026.jpg,1,1,0.99999964,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.027.jpg,1,1,0.9999909,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.028.jpg,1,1,0.99886847,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.029.jpg,1,1,0.99999994,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.030.jpg,1,1,0.9999919,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.031.jpg,1,0,0.016912937,0.8999956307818334,0.0,0.0,0.0,0,0,1,0
clear.032.jpg,1,0,0.3046598,0.8999956307818334,0.0,0.0,0.0,0,0,1,0
clear.033.jpg,1,1,0.8307961,0.7832859439488993,1.0,1.0,1.0,0,0,0,1
clear.034.jpg,1,1,0.99998593,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.035.jpg,1,1,0.99877214,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.036.jpg,1,1,0.99984556,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.037.jpg,1,1,0.99999976,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.038.jpg,1,1,0.9999821,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.039.jpg,1,1,0.99999624,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.040.jpg,1,1,0.99903613,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.041.jpg,1,1,0.9999977,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.042.jpg,1,1,0.68478715,0.4055790512947501,1.0,1.0,1.0,0,0,0,1
clear.043.jpg,1,1,0.9836662,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.044.jpg,1,1,0.9988249,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.045.jpg,1,1,0.93358904,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.046.jpg,1,1,1.0,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.047.jpg,1,1,0.9999994,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.048.jpg,1,1,0.99548334,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.049.jpg,1,1,0.9999994,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.050.jpg,1,1,0.99984676,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.051.jpg,1,0,0.0022009255,0.8999956307818334,0.0,0.0,0.0,0,0,1,0
clear.052.jpg,1,1,0.99958885,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.053.jpg,1,1,1.0,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.054.jpg,1,1,0.9991815,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.055.jpg,1,1,0.99849707,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.056.jpg,1,1,0.9994072,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.057.jpg,1,1,0.9999987,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.058.jpg,1,1,0.99998724,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.059.jpg,1,1,0.99875665,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.060.jpg,1,1,0.70051193,0.4055790512947501,1.0,1.0,1.0,0,0,0,1
clear.061.jpg,1,1,0.99315923,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.062.jpg,1,1,0.99998415,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.063.jpg,1,0,0.11275561,0.8999956307818334,0.0,0.0,0.0,0,0,1,0
clear.064.jpg,1,1,0.9941447,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.065.jpg,1,1,0.9893688,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.066.jpg,1,1,0.9999468,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.067.jpg,1,1,0.9999969,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.068.jpg,1,1,0.99870044,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.069.jpg,1,0,0.08779803,0.8999956307818334,0.0,0.0,0.0,0,0,1,0
clear.070.jpg,1,1,0.999997,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.071.jpg,1,1,0.9994655,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.072.jpg,1,1,0.99994904,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.073.jpg,1,1,0.9894387,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.074.jpg,1,1,0.9926589,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.075.jpg,1,1,0.9999663,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.076.jpg,1,0,0.30124074,0.8999956307818334,0.0,0.0,0.0,0,0,1,0
clear.077.jpg,1,1,0.99876285,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.078.jpg,1,1,0.99984694,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
clear.079.jpg,1,0,0.38873762,0.8999956307818334,0.0,0.0,0.0,0,0,1,0
clear.080.jpg,1,1,0.9999296,0.8999956307818334,1.0,1.0,1.0,0,0,0,1
