filename,y_true,y_pred,y_pred_prob,best_threshold,Precision,Recall,F1-Score,TN,FP,FN,TP
clear.0000.jpg,1,1,0.56957436,0.5291838407513183,1.0,1.0,1.0,0,0,0,1
clear.0001.jpg,1,1,0.9975363,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0002.jpg,1,1,0.99972445,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0003.jpg,1,1,0.9988978,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0004.jpg,1,0,0.00018950501,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0005.jpg,1,1,0.9997313,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0006.jpg,1,1,0.99956137,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0007.jpg,1,1,0.963188,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0008.jpg,1,1,0.9996303,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0009.jpg,1,0,0.2268936,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0010.jpg,1,1,0.9887735,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0011.jpg,1,1,0.9891558,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0012.jpg,1,1,0.77175325,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0013.jpg,1,1,0.999936,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0014.jpg,1,1,0.98998016,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0015.jpg,1,1,0.5014775,0.41459593182738275,1.0,1.0,1.0,0,0,0,1
clear.0016.jpg,1,1,0.98401046,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0017.jpg,1,1,0.9993736,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0018.jpg,1,1,0.99941343,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0019.jpg,1,1,0.9936241,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0020.jpg,1,1,0.99992096,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0021.jpg,1,1,0.99989355,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0022.jpg,1,1,0.99999213,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0023.jpg,1,1,0.9998857,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0024.jpg,1,1,0.9996389,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0025.jpg,1,0,0.015502222,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0026.jpg,1,1,0.9998093,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0027.jpg,1,1,0.99641174,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0028.jpg,1,1,0.9739659,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0029.jpg,1,1,0.9996947,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0030.jpg,1,1,0.9999394,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0031.jpg,1,0,0.03907311,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0032.jpg,1,0,0.30805033,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0033.jpg,1,0,0.06911298,0.5999957670489562,0.0,0.0,0.0,0,0,1,0
clear.0034.jpg,1,1,0.99999946,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0035.jpg,1,1,0.9998375,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0036.jpg,1,1,0.9999018,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0037.jpg,1,1,0.9997441,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0038.jpg,1,1,0.99790007,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0039.jpg,1,1,0.9965366,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0040.jpg,1,1,0.999939,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0041.jpg,1,1,0.9995337,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0042.jpg,1,1,0.99996436,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0043.jpg,1,1,0.9720841,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0044.jpg,1,1,0.9991956,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0045.jpg,1,1,0.9978554,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0046.jpg,1,1,0.99999994,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0047.jpg,1,1,0.99999994,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
clear.0048.jpg,1,1,0.9972726,0.5999957670489562,1.0,1.0,1.0,0,0,0,1
