filename,y_true,y_pred,y_pred_prob,Precision,Recall,F1-Score,TN,FP,FN,TP
clear.000.jpg,1,1,0.6606386,1.0,1.0,1.0,0,0,0,0
clear.001.jpg,1,1,0.99980754,1.0,1.0,1.0,0,0,0,0
clear.002.jpg,1,1,0.999709,1.0,1.0,1.0,0,0,0,0
clear.003.jpg,1,1,0.99991626,1.0,1.0,1.0,0,0,0,0
clear.004.jpg,1,0,0.004388324,0.0,0.0,0.0,0,0,1,0
clear.005.jpg,1,1,0.9999303,1.0,1.0,1.0,0,0,0,0
clear.006.jpg,1,1,0.96575594,1.0,1.0,1.0,0,0,0,0
clear.007.jpg,1,1,0.99884236,1.0,1.0,1.0,0,0,0,0
clear.008.jpg,1,1,0.98512644,1.0,1.0,1.0,0,0,0,0
clear.009.jpg,1,1,0.95736223,1.0,1.0,1.0,0,0,0,0
clear.010.jpg,1,1,0.94901264,1.0,1.0,1.0,0,0,0,0
clear.011.jpg,1,1,0.8750957,1.0,1.0,1.0,0,0,0,0
clear.012.jpg,1,1,0.9918537,1.0,1.0,1.0,0,0,0,0
clear.013.jpg,1,1,0.9992581,1.0,1.0,1.0,0,0,0,0
clear.014.jpg,1,1,0.96576023,1.0,1.0,1.0,0,0,0,0
clear.015.jpg,1,0,0.30181405,0.0,0.0,0.0,0,0,1,0
clear.016.jpg,1,1,0.9070933,1.0,1.0,1.0,0,0,0,0
clear.017.jpg,1,1,0.759274,1.0,1.0,1.0,0,0,0,0
clear.018.jpg,1,1,0.88606966,1.0,1.0,1.0,0,0,0,0
clear.019.jpg,1,1,0.7139522,1.0,1.0,1.0,0,0,0,0
clear.020.jpg,1,1,0.7618365,1.0,1.0,1.0,0,0,0,0
clear.021.jpg,1,0,0.15114975,0.0,0.0,0.0,0,0,1,0
clear.022.jpg,1,1,0.99070567,1.0,1.0,1.0,0,0,0,0
clear.023.jpg,1,1,0.9988822,1.0,1.0,1.0,0,0,0,0
clear.024.jpg,1,1,0.9997858,1.0,1.0,1.0,0,0,0,0
clear.025.jpg,1,1,0.99605227,1.0,1.0,1.0,0,0,0,0
clear.026.jpg,1,1,0.8955192,1.0,1.0,1.0,0,0,0,0
clear.027.jpg,1,1,0.85877836,1.0,1.0,1.0,0,0,0,0
clear.028.jpg,1,1,0.9837137,1.0,1.0,1.0,0,0,0,0
clear.029.jpg,1,1,0.999981,1.0,1.0,1.0,0,0,0,0
clear.030.jpg,1,1,0.99241203,1.0,1.0,1.0,0,0,0,0
clear.031.jpg,1,0,0.17097731,0.0,0.0,0.0,0,0,1,0
clear.032.jpg,1,0,0.10649193,0.0,0.0,0.0,0,0,1,0
clear.033.jpg,1,0,0.12600914,0.0,0.0,0.0,0,0,1,0
clear.034.jpg,1,1,0.9992385,1.0,1.0,1.0,0,0,0,0
clear.035.jpg,1,1,0.96870786,1.0,1.0,1.0,0,0,0,0
clear.036.jpg,1,1,0.9984191,1.0,1.0,1.0,0,0,0,0
clear.037.jpg,1,1,0.9999779,1.0,1.0,1.0,0,0,0,0
clear.038.jpg,1,1,0.9998674,1.0,1.0,1.0,0,0,0,0
clear.039.jpg,1,1,0.9999811,1.0,1.0,1.0,0,0,0,0
clear.040.jpg,1,1,0.99995655,1.0,1.0,1.0,0,0,0,0
clear.041.jpg,1,1,0.9999234,1.0,1.0,1.0,0,0,0,0
clear.042.jpg,1,1,0.99991,1.0,1.0,1.0,0,0,0,0
clear.043.jpg,1,1,0.98973495,1.0,1.0,1.0,0,0,0,0
clear.044.jpg,1,1,0.9999727,1.0,1.0,1.0,0,0,0,0
clear.045.jpg,1,1,0.95020723,1.0,1.0,1.0,0,0,0,0
clear.046.jpg,1,1,0.99212116,1.0,1.0,1.0,0,0,0,0
clear.047.jpg,1,1,0.9742813,1.0,1.0,1.0,0,0,0,0
