Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Val_Loss,Val_Accuracy,Val_F1,Val_AUC,Val_Precision,Val_Recall,Val_Specificity,TN,FP,FN,TP
0.8889,0.8878,0.9158,0.8553,0.9016,0.9731,8,1,0.6268925666809082,0.8888888955116272,,,,,,65,11,8,87
0.9181,0.9091,0.9474,0.8816,0.9278,0.974,8,2,0.601678192615509,0.9181286692619324,,,,,,67,9,5,90
0.9181,0.9091,0.9474,0.8816,0.9278,0.9788,8,3,0.5467619299888611,0.9181286692619324,,,,,,67,9,5,90
0.9123,0.8922,0.9579,0.8553,0.9239,0.9766,8,4,0.5434406399726868,0.9122806787490845,,,,,,65,11,4,91
0.9181,0.9175,0.9368,0.8947,0.9271,0.9789,8,5,0.510637104511261,0.9181286692619324,,,,,,68,8,6,89
0.9298,0.9192,0.9579,0.8947,0.9381,0.9762,8,6,0.4923592805862427,0.9298245906829834,,,,,,68,8,4,91
0.9181,0.9175,0.9368,0.8947,0.9271,0.9774,8,7,0.4616977572441101,0.9181286692619324,,,,,,68,8,6,89
0.9357,0.92,0.9684,0.8947,0.9436,0.9796,8,8,0.42360320687294006,0.9356725215911865,,,,,,68,8,3,92
0.9298,0.9192,0.9579,0.8947,0.9381,0.9841,8,9,0.37916430830955505,0.9298245906829834,,,,,,68,8,4,91
0.9415,0.9293,0.9684,0.9079,0.9485,0.9806,8,10,0.3791980743408203,0.9415204524993896,,,,,,69,7,3,92
0.9415,0.9293,0.9684,0.9079,0.9485,0.982,8,11,0.3485117554664612,0.9415204524993896,,,,,,69,7,3,92
0.9415,0.9381,0.9579,0.9211,0.9479,0.9827,8,12,0.3290526270866394,0.9415204524993896,,,,,,70,6,4,91
0.9181,0.9091,0.9474,0.8816,0.9278,0.9794,8,13,0.35354822874069214,0.9181286692619324,,,,,,67,9,5,90
0.9181,0.9263,0.9263,0.9079,0.9263,0.9762,8,14,0.35919567942619324,0.9181286692619324,,,,,,69,7,7,88
0.924,0.9271,0.9368,0.9079,0.9319,0.9789,8,15,0.32718732953071594,0.9239766001701355,,,,,,69,7,6,89
0.9357,0.9375,0.9474,0.9211,0.9424,0.9803,8,16,0.3094845712184906,0.9356725215911865,,,,,,70,6,5,90
0.9415,0.9293,0.9684,0.9079,0.9485,0.9834,8,17,0.2852344512939453,0.9415204524993896,,,,,,69,7,3,92
0.9298,0.9368,0.9368,0.9211,0.9368,0.9827,8,18,0.27344810962677,0.9298245906829834,,,,,,70,6,6,89
0.9298,0.9368,0.9368,0.9211,0.9368,0.9795,8,19,0.2955625355243683,0.9298245906829834,,,,,,70,6,6,89
0.9123,0.9167,0.9263,0.8947,0.9215,0.9755,8,20,0.31394222378730774,0.9122806787490845,,,,,,68,8,7,88
0.9064,0.9158,0.9158,0.8947,0.9158,0.9742,8,21,0.3241048753261566,0.9064327478408813,,,,,,68,8,8,87
0.924,0.9271,0.9368,0.9079,0.9319,0.9773,8,22,0.29871460795402527,0.9239766001701355,,,,,,69,7,6,89
0.924,0.9184,0.9474,0.8947,0.9326,0.9751,8,23,0.3136959373950958,0.9239766001701355,,,,,,68,8,5,90
