filename,y_true,y_pred,y_pred_prob,best_threshold,Precision,Recall,F1-Score,TN,FP,FN,TP
clear.0000.jpg,1,1,0.41730288,0.29443202456920203,1.0,1.0,1.0,0,0,0,1
clear.0001.jpg,1,1,0.99993974,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0002.jpg,1,1,0.9999965,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0003.jpg,1,1,0.99982035,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0004.jpg,1,0,4.2917043e-07,0.5999937577053339,0.0,0.0,0.0,0,0,1,0
clear.0005.jpg,1,1,0.99999875,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0006.jpg,1,1,0.99999523,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0007.jpg,1,1,0.995546,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0008.jpg,1,1,0.9999948,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0009.jpg,1,1,0.40080452,0.29443202456920203,1.0,1.0,1.0,0,0,0,1
clear.0010.jpg,1,1,0.99985576,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0011.jpg,1,1,0.98993707,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0012.jpg,1,0,0.25155544,0.5999937577053339,0.0,0.0,0.0,0,0,1,0
clear.0013.jpg,1,1,0.9999996,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0014.jpg,1,1,0.8826341,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0015.jpg,1,0,0.17815092,0.5999937577053339,0.0,0.0,0.0,0,0,1,0
clear.0016.jpg,1,1,0.7673588,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0017.jpg,1,1,0.99996644,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0018.jpg,1,1,0.9999967,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0019.jpg,1,1,0.99998754,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0020.jpg,1,1,0.99999905,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0021.jpg,1,1,1.0,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0022.jpg,1,1,1.0,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0023.jpg,1,1,0.9999999,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0024.jpg,1,1,0.99999845,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0025.jpg,1,1,0.43402538,0.29443202456920203,1.0,1.0,1.0,0,0,0,1
clear.0026.jpg,1,1,0.99999994,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
clear.0027.jpg,1,1,0.9988722,0.5999937577053339,1.0,1.0,1.0,0,0,0,1
