Accuracy,Precision,Recall,Specificity,F1-Score,ROC-AUC,Split_Index,Epoch,Training_Accuracy,Training_Val_Accuracy,Training_Loss,Training_Val_Loss,Training_F1,Training_Val_F1,Training_AUC,Training_Val_AUC,Training_Precision,Training_Val_Precision,Training_Recall,Training_Val_Recall,Training_Specificity,Training_Val_Specificity,Training_TN,Training_FP,Training_FN,Training_TP
0.9415,0.9293,0.9684,0.9079,0.9485,0.9832,0,1,0.9415,0.9415204524993896,0.9284813404083252,0.22460421919822693,0.9485,,0.9832,,0.9293,,0.9684,,0.9079,,69,7,3,92
0.9181,0.9655,0.8842,0.9605,0.9231,0.9873,0,2,0.9181,0.9181286692619324,0.30169615149497986,0.2087940126657486,0.9231,,0.9873,,0.9655,,0.8842,,0.9605,,73,3,11,84
0.9474,0.9778,0.9263,0.9737,0.9514,0.9899,0,3,0.9474,0.9473684430122375,0.20417989790439606,0.15498223900794983,0.9514,,0.9899,,0.9778,,0.9263,,0.9737,,74,2,7,88
0.9532,0.9394,0.9789,0.9211,0.9588,0.9907,0,4,0.9532,0.9532163739204407,0.13396136462688446,0.12848758697509766,0.9588,,0.9907,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9474,0.93,0.9789,0.9079,0.9538,0.9896,0,5,0.9474,0.9473684430122375,0.17862799763679504,0.13735345005989075,0.9538,,0.9896,,0.93,,0.9789,,0.9079,,69,7,2,93
0.9357,0.8962,1.0,0.8553,0.9453,0.9916,0,6,0.9357,0.9356725215911865,0.09864382445812225,0.2197067141532898,0.9453,,0.9916,,0.8962,,1.0,,0.8553,,65,11,0,95
0.9298,0.8879,1.0,0.8421,0.9406,0.9924,0,7,0.9298,0.9298245906829834,0.08213498443365097,0.2774282395839691,0.9406,,0.9924,,0.8879,,1.0,,0.8421,,64,12,0,95
0.9532,0.9223,1.0,0.8947,0.9596,0.9925,0,8,0.9532,0.9532163739204407,0.09540843218564987,0.16274254024028778,0.9596,,0.9925,,0.9223,,1.0,,0.8947,,68,8,0,95
0.9474,0.9135,1.0,0.8816,0.9548,0.9909,0,9,0.9474,0.9473684430122375,0.056304845958948135,0.16240143775939941,0.9548,,0.9909,,0.9135,,1.0,,0.8816,,67,9,0,95
0.9474,0.9216,0.9895,0.8947,0.9543,0.9907,0,10,0.9474,0.9473684430122375,0.07685714215040207,0.13761335611343384,0.9543,,0.9907,,0.9216,,0.9895,,0.8947,,68,8,1,94
0.9591,0.9314,1.0,0.9079,0.9645,0.9917,0,11,0.9591,0.9590643048286438,0.013434894382953644,0.18947893381118774,0.9645,,0.9917,,0.9314,,1.0,,0.9079,,69,7,0,95
0.8012,0.9841,0.6526,0.9868,0.7848,0.9832,0,12,0.8012,0.8011695742607117,0.04931828752160072,0.84499192237854,0.7848,,0.9832,,0.9841,,0.6526,,0.9868,,75,1,33,62
0.9591,0.94,0.9895,0.9211,0.9641,0.9902,0,13,0.9591,0.9590643048286438,0.05369666591286659,0.20636777579784393,0.9641,,0.9902,,0.94,,0.9895,,0.9211,,70,6,1,94
0.9532,0.9394,0.9789,0.9211,0.9588,0.9913,0,14,0.9532,0.9532163739204407,0.007529444061219692,0.18655569851398468,0.9588,,0.9913,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9913,0,15,0.9532,0.9532163739204407,0.0051343319937586784,0.18721343576908112,0.9588,,0.9913,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9914,0,16,0.9532,0.9532163739204407,0.0044050924479961395,0.19469618797302246,0.9588,,0.9914,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9917,0,17,0.9532,0.9532163739204407,0.004192162770777941,0.20233862102031708,0.9588,,0.9917,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9916,0,18,0.9532,0.9532163739204407,0.004124902654439211,0.20831802487373352,0.9588,,0.9916,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.992,0,19,0.9532,0.9532163739204407,0.003988981246948242,0.21177755296230316,0.9588,,0.992,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9917,0,20,0.9532,0.9532163739204407,0.0037630379665642977,0.21144933998584747,0.9588,,0.9917,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9918,0,21,0.9532,0.9532163739204407,0.0037802711594849825,0.21916213631629944,0.9588,,0.9918,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9917,0,22,0.9532,0.9532163739204407,0.0036174338310956955,0.22008931636810303,0.9588,,0.9917,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9918,0,23,0.9532,0.9532163739204407,0.0035828996915370226,0.2266223281621933,0.9588,,0.9918,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.992,0,24,0.9532,0.9532163739204407,0.0036363243125379086,0.2208801656961441,0.9588,,0.992,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9918,0,25,0.9532,0.9532163739204407,0.0031622820533812046,0.22326499223709106,0.9588,,0.9918,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9918,0,26,0.9532,0.9532163739204407,0.0030908554326742887,0.22520723938941956,0.9588,,0.9918,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9918,0,27,0.9532,0.9532163739204407,0.003185418201610446,0.22688034176826477,0.9588,,0.9918,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.992,0,28,0.9532,0.9532163739204407,0.0030103696044534445,0.22549954056739807,0.9588,,0.992,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.992,0,29,0.9532,0.9532163739204407,0.003185146488249302,0.23071373999118805,0.9588,,0.992,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9474,0.9388,0.9684,0.9211,0.9534,0.9918,0,30,0.9474,0.9473684430122375,0.0029423704836517572,0.23274601995944977,0.9534,,0.9918,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9532,0.9394,0.9789,0.9211,0.9588,0.992,0,31,0.9532,0.9532163739204407,0.003149071242660284,0.23194965720176697,0.9588,,0.992,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9474,0.9388,0.9684,0.9211,0.9534,0.992,0,32,0.9474,0.9473684430122375,0.0030018826946616173,0.23371008038520813,0.9534,,0.992,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9532,0.9394,0.9789,0.9211,0.9588,0.992,0,33,0.9532,0.9532163739204407,0.003043179167434573,0.23614872992038727,0.9588,,0.992,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9918,0,34,0.9532,0.9532163739204407,0.0030371518805623055,0.2395630031824112,0.9588,,0.9918,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.9918,0,35,0.9532,0.9532163739204407,0.0029084074776619673,0.23905904591083527,0.9588,,0.9918,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9474,0.9388,0.9684,0.9211,0.9534,0.992,0,36,0.9474,0.9473684430122375,0.002984529361128807,0.23697376251220703,0.9534,,0.992,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9532,0.9394,0.9789,0.9211,0.9588,0.992,0,37,0.9532,0.9532163739204407,0.00290881609544158,0.23725725710391998,0.9588,,0.992,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.992,0,38,0.9532,0.9532163739204407,0.002910989336669445,0.2371203750371933,0.9588,,0.992,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.992,0,39,0.9532,0.9532163739204407,0.0028237313963472843,0.23742006719112396,0.9588,,0.992,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9474,0.9388,0.9684,0.9211,0.9534,0.992,0,40,0.9474,0.9473684430122375,0.002889080438762903,0.23685455322265625,0.9534,,0.992,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9474,0.9388,0.9684,0.9211,0.9534,0.992,0,41,0.9474,0.9473684430122375,0.0029636151157319546,0.2373335361480713,0.9534,,0.992,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9532,0.9394,0.9789,0.9211,0.9588,0.992,0,42,0.9532,0.9532163739204407,0.0029725271742790937,0.23800627887248993,0.9588,,0.992,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9532,0.9394,0.9789,0.9211,0.9588,0.992,0,43,0.9532,0.9532163739204407,0.0029348197858780622,0.2388080507516861,0.9588,,0.992,,0.9394,,0.9789,,0.9211,,70,6,2,93
0.9474,0.9388,0.9684,0.9211,0.9534,0.9921,0,44,0.9474,0.9473684430122375,0.0029374705627560616,0.23958076536655426,0.9534,,0.9921,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9474,0.9388,0.9684,0.9211,0.9534,0.992,0,45,0.9474,0.9473684430122375,0.00274664512835443,0.23971548676490784,0.9534,,0.992,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9474,0.9388,0.9684,0.9211,0.9534,0.992,0,46,0.9474,0.9473684430122375,0.002851964673027396,0.2400464564561844,0.9534,,0.992,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9474,0.9388,0.9684,0.9211,0.9534,0.992,0,47,0.9474,0.9473684430122375,0.0028302071150392294,0.239943727850914,0.9534,,0.992,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9474,0.9388,0.9684,0.9211,0.9534,0.9921,0,48,0.9474,0.9473684430122375,0.002896515652537346,0.2403489649295807,0.9534,,0.9921,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9474,0.9388,0.9684,0.9211,0.9534,0.9921,0,49,0.9474,0.9473684430122375,0.002692523179575801,0.2406134307384491,0.9534,,0.9921,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9474,0.9388,0.9684,0.9211,0.9534,0.9921,0,50,0.9474,0.9473684430122375,0.002901363419368863,0.24101711809635162,0.9534,,0.9921,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9474,0.9388,0.9684,0.9211,0.9534,0.9921,0,51,0.9474,0.9473684430122375,0.0029001664370298386,0.24090956151485443,0.9534,,0.9921,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9474,0.9388,0.9684,0.9211,0.9534,0.9921,0,52,0.9474,0.9473684430122375,0.0028990446589887142,0.2407211810350418,0.9534,,0.9921,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9474,0.9388,0.9684,0.9211,0.9534,0.9921,0,53,0.9474,0.9473684430122375,0.0027579963207244873,0.24071457982063293,0.9534,,0.9921,,0.9388,,0.9684,,0.9211,,70,6,3,92
0.9474,0.9388,0.9684,0.9211,0.9534,0.9921,0,54,0.9474,0.9473684430122375,0.0029123814310878515,0.24159061908721924,0.9534,,0.9921,,0.9388,,0.9684,,0.9211,,70,6,3,92
