filename,y_true,y_pred,y_pred_prob,Precision,Recall,F1-Score,TN,FP,FN,TP
clear.0000.jpg,1,0,0.22191224,0.0,0.0,0.0,0,0,1,0
clear.0001.jpg,1,1,0.99994403,1.0,1.0,1.0,0,0,0,0
clear.0002.jpg,1,1,0.9999998,1.0,1.0,1.0,0,0,0,0
clear.0003.jpg,1,1,0.999979,1.0,1.0,1.0,0,0,0,0
clear.0004.jpg,1,0,0.00019871458,0.0,0.0,0.0,0,0,1,0
clear.0005.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0006.jpg,1,1,0.99928844,1.0,1.0,1.0,0,0,0,0
clear.0007.jpg,1,1,0.99792284,1.0,1.0,1.0,0,0,0,0
clear.0008.jpg,1,1,0.9999943,1.0,1.0,1.0,0,0,0,0
clear.0009.jpg,1,1,0.9693081,1.0,1.0,1.0,0,0,0,0
clear.0010.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0011.jpg,1,1,0.9999974,1.0,1.0,1.0,0,0,0,0
clear.0012.jpg,1,1,0.99998206,1.0,1.0,1.0,0,0,0,0
clear.0013.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0014.jpg,1,1,0.9999469,1.0,1.0,1.0,0,0,0,0
clear.0015.jpg,1,1,0.9970629,1.0,1.0,1.0,0,0,0,0
clear.0016.jpg,1,1,0.999913,1.0,1.0,1.0,0,0,0,0
clear.0017.jpg,1,1,0.9999997,1.0,1.0,1.0,0,0,0,0
clear.0018.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0019.jpg,1,1,0.9999555,1.0,1.0,1.0,0,0,0,0
clear.0020.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0021.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0022.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0023.jpg,1,1,0.99999976,1.0,1.0,1.0,0,0,0,0
clear.0024.jpg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0025.jpg,1,1,0.9837552,1.0,1.0,1.0,0,0,0,0
clear.0026.jpg,1,1,0.9999995,1.0,1.0,1.0,0,0,0,0
clear.0027.jpg,1,1,0.99999607,1.0,1.0,1.0,0,0,0,0
clear.0028.jpg,1,1,0.99999297,1.0,1.0,1.0,0,0,0,0
clear.0029.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0030.jpg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0031.jpg,1,1,0.99354744,1.0,1.0,1.0,0,0,0,0
clear.0032.jpg,1,1,0.9999331,1.0,1.0,1.0,0,0,0,0
clear.0033.jpg,1,0,0.37653822,0.0,0.0,0.0,0,0,1,0
clear.0034.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0035.jpg,1,1,0.99973845,1.0,1.0,1.0,0,0,0,0
clear.0036.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0037.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0038.jpg,1,1,0.9999997,1.0,1.0,1.0,0,0,0,0
clear.0039.jpg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0040.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0041.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0042.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0043.jpg,1,1,0.99973494,1.0,1.0,1.0,0,0,0,0
clear.0044.jpg,1,1,0.99998873,1.0,1.0,1.0,0,0,0,0
clear.0045.jpg,1,1,0.9999999,1.0,1.0,1.0,0,0,0,0
clear.0046.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0047.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0048.jpg,1,1,0.99997514,1.0,1.0,1.0,0,0,0,0
clear.0049.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0050.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0051.jpg,1,0,0.06350285,0.0,0.0,0.0,0,0,1,0
clear.0052.jpg,1,1,0.9999991,1.0,1.0,1.0,0,0,0,0
clear.0053.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0054.jpg,1,1,0.9957543,1.0,1.0,1.0,0,0,0,0
clear.0055.jpg,1,1,0.9998892,1.0,1.0,1.0,0,0,0,0
clear.0056.jpg,1,1,0.9999592,1.0,1.0,1.0,0,0,0,0
clear.0057.jpg,1,1,0.9999999,1.0,1.0,1.0,0,0,0,0
clear.0058.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0059.jpg,1,1,0.9982403,1.0,1.0,1.0,0,0,0,0
clear.0060.jpg,1,1,0.9999278,1.0,1.0,1.0,0,0,0,0
clear.0061.jpg,1,1,0.9954108,1.0,1.0,1.0,0,0,0,0
clear.0062.jpg,1,1,0.99999964,1.0,1.0,1.0,0,0,0,0
clear.0063.jpg,1,0,0.31537732,0.0,0.0,0.0,0,0,1,0
clear.0064.jpg,1,1,0.95324254,1.0,1.0,1.0,0,0,0,0
clear.0065.jpg,1,1,0.9942837,1.0,1.0,1.0,0,0,0,0
clear.0066.jpg,1,1,0.9092528,1.0,1.0,1.0,0,0,0,0
clear.0067.jpg,1,1,0.9963124,1.0,1.0,1.0,0,0,0,0
clear.0068.jpg,1,1,0.9797118,1.0,1.0,1.0,0,0,0,0
clear.0069.jpg,1,1,0.60334,1.0,1.0,1.0,0,0,0,0
clear.0070.jpg,1,1,0.9999991,1.0,1.0,1.0,0,0,0,0
clear.0071.jpg,1,1,0.9999855,1.0,1.0,1.0,0,0,0,0
clear.0072.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0073.jpg,1,1,0.9785603,1.0,1.0,1.0,0,0,0,0
clear.0074.jpg,1,1,0.9999808,1.0,1.0,1.0,0,0,0,0
clear.0075.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0076.jpg,1,1,0.9807367,1.0,1.0,1.0,0,0,0,0
clear.0077.jpg,1,1,0.9999979,1.0,1.0,1.0,0,0,0,0
clear.0078.jpg,1,1,0.9999835,1.0,1.0,1.0,0,0,0,0
clear.0079.jpg,1,1,0.56315696,1.0,1.0,1.0,0,0,0,0
clear.0080.jpg,1,1,0.9998293,1.0,1.0,1.0,0,0,0,0
clear.0081.jpg,1,1,0.96161,1.0,1.0,1.0,0,0,0,0
clear.0082.jpg,1,1,0.99872935,1.0,1.0,1.0,0,0,0,0
clear.0083.jpg,1,1,0.99999964,1.0,1.0,1.0,0,0,0,0
clear.0084.jpg,1,1,0.9999952,1.0,1.0,1.0,0,0,0,0
clear.0085.jpg,1,1,0.9972737,1.0,1.0,1.0,0,0,0,0
clear.0086.jpg,1,1,0.9999783,1.0,1.0,1.0,0,0,0,0
clear.0087.jpg,1,1,0.9999998,1.0,1.0,1.0,0,0,0,0
clear.0088.jpg,1,1,0.99519324,1.0,1.0,1.0,0,0,0,0
clear.0089.jpg,1,1,0.99994886,1.0,1.0,1.0,0,0,0,0
clear.0090.jpg,1,1,0.9999223,1.0,1.0,1.0,0,0,0,0
clear.0091.jpg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0092.jpg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0093.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0094.jpg,1,1,0.99997616,1.0,1.0,1.0,0,0,0,0
clear.0095.jpg,1,1,0.8622932,1.0,1.0,1.0,0,0,0,0
clear.0096.jpg,1,1,0.9925268,1.0,1.0,1.0,0,0,0,0
clear.0097.jpg,1,1,0.9989766,1.0,1.0,1.0,0,0,0,0
clear.0098.jpg,1,1,0.99893534,1.0,1.0,1.0,0,0,0,0
clear.0099.jpg,1,1,0.97142607,1.0,1.0,1.0,0,0,0,0
clear.0100.jpg,1,1,0.99205905,1.0,1.0,1.0,0,0,0,0
clear.0101.jpg,1,1,0.8654651,1.0,1.0,1.0,0,0,0,0
clear.0102.jpg,1,1,0.99999636,1.0,1.0,1.0,0,0,0,0
clear.0103.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0104.jpg,1,1,0.9980532,1.0,1.0,1.0,0,0,0,0
clear.0105.jpg,1,1,0.99964553,1.0,1.0,1.0,0,0,0,0
clear.0106.jpg,1,1,0.87208605,1.0,1.0,1.0,0,0,0,0
clear.0107.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0108.jpg,1,1,0.99999917,1.0,1.0,1.0,0,0,0,0
clear.0109.jpg,1,1,0.9999964,1.0,1.0,1.0,0,0,0,0
clear.0110.jpg,1,1,0.9999999,1.0,1.0,1.0,0,0,0,0
clear.0111.jpg,1,1,0.9999526,1.0,1.0,1.0,0,0,0,0
clear.0112.jpg,1,1,0.99999857,1.0,1.0,1.0,0,0,0,0
clear.0113.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0114.jpg,1,1,0.9999985,1.0,1.0,1.0,0,0,0,0
clear.0115.jpg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0116.jpg,1,1,0.9999985,1.0,1.0,1.0,0,0,0,0
clear.0117.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0118.jpg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0119.jpg,1,1,0.9999937,1.0,1.0,1.0,0,0,0,0
clear.0120.jpg,1,1,0.99979556,1.0,1.0,1.0,0,0,0,0
clear.0121.jpg,1,1,0.99999994,1.0,1.0,1.0,0,0,0,0
clear.0122.jpg,1,1,0.99915224,1.0,1.0,1.0,0,0,0,0
clear.0123.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0124.jpg,1,1,0.99976385,1.0,1.0,1.0,0,0,0,0
clear.0125.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0126.jpg,1,1,0.999995,1.0,1.0,1.0,0,0,0,0
clear.0127.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0128.jpg,1,1,0.9981771,1.0,1.0,1.0,0,0,0,0
clear.0129.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0130.jpg,1,1,0.9995476,1.0,1.0,1.0,0,0,0,0
clear.0131.jpg,1,1,0.9959109,1.0,1.0,1.0,0,0,0,0
clear.0132.jpg,1,0,0.00068159937,0.0,0.0,0.0,0,0,1,0
clear.0133.jpg,1,1,0.8841466,1.0,1.0,1.0,0,0,0,0
clear.0134.jpg,1,1,0.9981056,1.0,1.0,1.0,0,0,0,0
clear.0135.jpg,1,1,0.99734324,1.0,1.0,1.0,0,0,0,0
clear.0136.jpg,1,0,5.4264785e-07,0.0,0.0,0.0,0,0,1,0
clear.0137.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0138.jpg,1,1,0.9999986,1.0,1.0,1.0,0,0,0,0
clear.0139.jpg,1,1,0.8044481,1.0,1.0,1.0,0,0,0,0
clear.0140.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0141.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0142.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0143.jpg,1,1,1.0,1.0,1.0,1.0,0,0,0,0
clear.0144.jpg,1,1,0.9999997,1.0,1.0,1.0,0,0,0,0
clear.0145.jpg,1,1,0.9999998,1.0,1.0,1.0,0,0,0,0
clear.0146.jpg,1,1,0.9999946,1.0,1.0,1.0,0,0,0,0
clear.0147.jpg,1,1,0.99999946,1.0,1.0,1.0,0,0,0,0
